Spread_arr
1001.3449292807959
1040.420036235474
1051.9451267355867
1031.0950115536252
1052.7201349628695
939.4702172356992
840.670283053963
821.5951760992843
842.1451925538504
831.9454558269049
828.4705463270175
855.4705463270175
907.2202995085286
915.2202995085286
885.2202995085286
871.9700526900401
926.7201349628695
933.2199704172103
918.3449292807959
907.9697235987219
827.719476780233
1010.4695590530628
957.4695590530628
1012.4695590530628
954.4695590530628
849.7184895062783
864.9687363247672
779.9687363247672
861.7693286891399
860.7693286891399
844.7693286891399
890.7693286891399
896.7693286891399
832.7693286891399
886.7693286891399
722.4426585506999
870.8188515067286
838.9431521876772
854.9431521876772
859.9431521876772
789.9431521876772
844.9431521876772
819.9431521876772
794.9431521876772
804.9431521876772
849.9431521876772
801.9431521876772
844.9431521876772
934.919871689815
953.5948470079661
901.3691970526124
902.319345143706
940.5948470079661
749.9936622792206
858.2196413258921
708.318028778433
859.094682462307
891.3941230070659
891.3941230070659
904.3941230070659
961.3941230070659
932.3941230070659
1098.394123007066
1098.394123007066
1119.394123007066
1110.394123007066
1211.394123007066
1211.394123007066
1065.6673212320984
1070.7171731410053
1056.2176667779827
1054.1173047775328
1052.2921155500248
1059.367222504703
1060.0923788230793
1065.5174364140598
1061.8172060501374
1100.9421649137225
1043.6915890039154
1011.6915890039154
987.9664326855395
974.5164491401051
959.4662681398804
940.4659390485622
1026.2163504127097
1033.9916877313108
1258.8916548221791
831.4669263225169
816.591885186102
829.967090868176
882.166827595121
827.6912599125972
752.4659390485622
783.4160871396552
742.6660048668255
748.2911282760701
728.5912270034655
780.967090868176
724.6925762778701
702.5925433687385
707.5925433687385
707.5925433687385
652.5925433687385
622.5925433687385
692.5925433687385
712.5925433687385
702.5925433687385
672.5925433687385
672.5925433687385
707.3682097786577
819.8441065524999
850.8441065524999
839.8441065524999
890.8441065524999
917.8441065524999
905.8441065524999
907.8441065524999
917.8441065524999
939.8441065524999
918.8441065524999
939.8441065524999
939.8441065524999
938.8441065524999
866.8441065524999
918.8441065524999
849.8441065524999
839.8441065524999
849.8441065524999
839.8441065524999
1069.2176667779827
1074.992675005266
1024.992675005266
1034.992675005266
1009.2425927324362
992.3675515960213
1067.4934977335615
1076.2183249606192
1070.9680781421307
1086.9933331879024
990.4925104596068
1070.768012323867
1039.9178971419055
1032.9178971419055
925.9178971419055
965.9178971419055
965.9178971419055
965.9178971419055
965.9178971419055
965.9178971419055
1106.9693945074036
1083.7191476889147
1044.9687363247672
867.3941230070659
862.0189173249919
865.2193122345739
868.2944191892525
868.9693945074036
891.0943533709888
867.9697235987219
820.4702172356992
839.4702172356992
844.1957026453933
813.4452912812458
840.2196413258921
833.2196413258921
837.7696577804581
917.4695590530628
941.2199704172103
874.2193122345739
901.9693945074036
902.4695590530628
946.9697235987219
905.9690654160854
943.8444356438181
953.3196742350242
943.2202995085286
893.9953077358118
915.7696577804581
906.1947153714386
916.1947153714386
904.8201678720015
889.7204640541877
840.4951431901527
882.2206285998468
869.0956697362617
833.7207931455059
865.6709412365994
893.7207931455059
900.270809600072
861.9225044203608
892.3475620113418
853.4475949204734
843.0723892383994
869.3223069655701
878.3223069655701
885.4974468293804
813.9966241010848
890.7224386020971
852.0218791468565
810.9966241010848
738.7463772825959
810.1465089191233
819.7214513281424
887.471204509654
895.2212867824833
1026.2216158738015
1026.2216158738015
1016.2216158738015
1008.4715336009722
1008.4715336009722
938.7207931455059
948.7207931455059
977.471204509654
991.471204509654
1056.4705463270175
1020.4705463270175
1052.5955051906026
986.7440736433682
1152.8959330093162
1097.1950444627569
1220.4210235094288
1236.4708754183357
988.7460481912776
1032.7460481912776
1032.7460481912776
1072.7460481912776
1072.7460481912776
1272.7460481912776
1272.7460481912776
1272.7460481912776
1512.7460481912776
1512.7460481912776
1257.7460481912776
795.4443040072911
809.6194438711013
827.5443369164227
838.2944191892525
837.8191805980468
825.6942217344613
813.5194109619692
833.9192135071785
857.6942217344613
873.1940571888022
864.0940242796705
838.0441723707636
838.2940900979343
835.9690654160854
830.0940242796705
804.3436129155225
820.9687363247672
913.4934977335615
855.1937280974839
964.4685717791081
767.6181275058284
793.3944520983841
745.9687363247672
735.7935964609569
741.4685717791081
695.2183249606192
618.3931357331112
573.6456861908277
621.9710399639948
706.2216158738015
719.4718626922904
717.4718626922904
729.4718626922904
729.4718626922904
729.4718626922904
729.4718626922904
727.4718626922904
727.4718626922904
694.4466076465187
690.4466076465187
685.7460481912776
676.7207931455059
708.7207931455059
690.3203324176607
677.9703817813584
609.9703817813584
609.9703817813584
682.820826054638
679.7207931455059
728.7207931455059
706.2206285998468
703.2206285998468
688.471204509654
757.471204509654
773.471204509654
773.471204509654
721.9710399639948
771.9710399639948
705.9703817813584
752.220957691165
737.471204509654
764.2216158738015
743.9720272379495
800.7224386020971
844.7224386020971
847.1724221475315
838.7224386020971
813.7224386020971
853.3990593768394
909.3990593768394
866.3990593768394
848.3990593768394
841.9736726945407
844.9736726945407
845.9736726945407
969.9736726945407
969.9736726945407
989.9736726945407
939.9736726945407
925.8972493745891
924.0222082381747
923.5472987382868
922.3475620113418
940.7224386020971
931.522701875152
934.6725866931906
934.5476278296051
924.3977430115665
912.972685420586
961.8228006025474
984.42266896602
980.6473316474189
914.9221753290426
783.5971506471938
792.9720272379495
787.8470683743644
758.571895601422
742.4967886467439
897.3718297831583
933.446936737837
778.7207931455059
818.7207931455059
896.596163373239
884.471204509654
848.2462127369367
820.1465089191233
717.471204509654
560.1943862801204
698.4702172356992
756.2199704172103
708.2199704172103
731.4702172356992
743.0953406449435
771.2199704172103
771.2199704172103
786.7201349628695
786.7201349628695
786.7201349628695
786.7201349628695
886.695209008416
876.3200033263424
820.894287552725
854.544666007741
826.6692957800083
853.6692957800083
832.6692957800083
818.6696248713265
930.4695590530628
772.4695590530628
787.4695590530628
787.4695590530628
771.1943862801204
771.1943862801204
749.1943862801204
776.1943862801204
620.71816041496
705.9687363247672
705.9687363247672
643.9680781421307
674.5430205511498
688.71816041496
714.2183249606192
730.1182920514875
750.4679135964716
769.2678477782079
756.0428560054906
793.4682426877898
831.4433167333364
822.8929711874521
750.1927408235292
559.967090868176
679.967090868176
626.7168440496871
647.7168440496871
647.7168440496871
647.7168440496871
647.7168440496871
636.7168440496871
594.7168440496871
594.7168440496871
594.7168440496871
594.7168440496871
643.2665314129349
622.0667946859894
630.8421320045904
628.1920826408927
646.5420332771951
592.6666630494619
610.6168111405555
567.4915231856517
610.3167124131601
577.4662681398804
590.2163504127097
584.0913915491246
